energy,unc_en,intensity,unc_i,start_level_energy,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date,type,shell
50.13,0.01,8.385,0.8130153750083696,50.128,0.0,E1,,,0.707,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
50.85,0.05,0.01548,0.0065836843788261,174.569,123.793,M1+E2,0.4,1,54.0,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
54.19,0.04,0.00645,0.0014023551618616,334.37,280.182,(M1),,,19.7,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
54.19,0.1,0.000645,0.0001402355161861,514.25,459.93,(M1),,,19.7,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
56.0,0.06,0.004902,0.000418,432.24,376.296,M1,,,17.9,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
56.42,0.14,0.00903,0.0077782067342029,342.59,286.087,M1+E2,0.47,2,40.8,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
59.6,0.5,0.01032,0.0039687907478223,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
61.441,0.02,0.0903,0.0128760397638404,61.424,0.0,E2,,,98.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
62.45,0.05,0.20253,0.031046624615246,123.793,61.424,E1,,,0.393,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
62.45,0.05,0.20253,0.031046624615246,342.654,280.182,M1+E2,0.29,5,19.0,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
62.68,0.03,0.007224,0.0026525188029493,405.07,342.654,[E1],,,0.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
64.35,0.1,0.0258,0.0044516176834943,350.53,286.087,[E1],,,0.363,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
66.2,0.5,0.00645,0.0039088873097084,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
66.4,0.5,0.00774,0.0039258756984907,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
68.7,0.1,0.005934,0.000506,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
68.74,0.03,0.05805,0.0114457371977518,130.141,61.424,M1+E2,0.45,,17.8,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
68.74,0.03,0.05805,0.0114457371977518,445.071,376.296,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
69.8,0.3,0.01032,0.0039687907478223,174.569,104.6,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
72.85,0.05,0.02451,0.0194625435131177,247.39,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
73.63,0.05,0.01419,0.0052999716980376,123.793,50.128,E2,,,41.3,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
75.01,0.05,0.02709,0.0105753723338708,104.6,29.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
77.4,0.4,0.01032,0.00088,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
79.69,0.02,1.9479,0.1781837815290718,79.708,0.0,E1,,,0.205,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
89.6,0.4,0.00387,0.0013315404612703,432.24,342.59,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
93.88,0.05,1.51059,0.132785837347211,123.793,29.858,E1,,,0.132,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
94.97,0.05,0.02451,0.0143430889281214,174.569,79.708,E2,,,12.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
94.97,0.05,0.02451,0.0143430889281214,329.856,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
96.03,0.05,0.06966,0.014201887198538,376.296,280.182,(E1),,,0.124,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
99.58,0.1,0.0258,0.0068148734397639,334.37,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
99.6,0.2,0.0129,0.0011,442.35,342.59,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
100.27,0.03,0.08385,0.017051477941809,130.141,29.858,E2,,,9.61,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
102.5,0.1,0.001161,9.9e-05,432.24,329.856,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
105.2,0.1,,,280.182,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
107.76,0.07,0.00774,0.0026630809225406,342.59,234.858,(M1),,,13.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
107.76,0.07,0.00774,0.0026630809225406,342.654,234.858,[E2],,,7.16,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
109.2,0.4,0.005289,0.001612360071448,424.12,315.99,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
110.65,0.05,0.003225,0.0020822394194712,445.071,334.37,E2,,,6.37,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
112.6,0.5,0.00903,0.0039458585884443,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
113.11,0.05,0.5418,0.0462,174.569,61.424,E1,,,0.362,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
113.11,0.05,0.1548,0.0132,174.58,61.424,E2,,,5.78,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
117.2,0.05,0.19866,0.0220979569191362,247.39,130.141,E1,,,0.332,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
117.2,0.05,,,459.93,342.654,E1,,,0.332,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
117.5,0.5,0.0129,0.0040232946697948,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
123.58,0.1,0.01419,0.0052999716980376,247.39,123.793,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
124.44,0.2,0.004128,0.0022210702375206,405.07,280.182,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
128.02,0.02,0.003225,0.0005847059089833,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
129.4,0.2,0.00129,0.0006543126164151,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
134.6,0.1,0.03354,0.0070556431315649,369.36,234.858,[E1],,,0.238,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
138.4,0.1,0.01419,0.0028496491012052,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
140.6,0.3,0.02193,0.0155925398829055,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
141.42,0.05,0.11868,0.0253294847953921,315.99,174.58,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
141.42,0.05,0.11868,0.0253294847953921,376.296,234.858,E1,,,0.21,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
150.14,0.2,0.011094,0.0032373031986516,280.182,130.141,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
162.19,0.1,0.00774,0.0026630809225406,442.35,280.182,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
164.52,0.1,0.014577,0.0028638172078538,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
168.36,0.1,0.014835,0.002873434356306,342.654,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
169.95,0.1,0.005547,0.0022434299632482,405.07,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
171.5,0.2,0.00387,0.0013315404612703,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
173.45,0.03,0.017415,0.0029768481654259,234.858,61.424,M1 E2,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
175.8,0.3,0.02064,0.0054518987518111,280.182,104.6,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
181.1,0.3,0.00258,0.0013086252328302,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
182.3,0.2,0.00387,0.0013315404612703,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
184.65,0.05,0.03612,0.0049460388190955,234.858,50.128,E1,,,0.11,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
197.56,0.1,0.0129,0.0040232946697948,445.071,247.39,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
200.5,0.1,0.0129,0.0090967521676695,280.182,79.708,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
201.64,0.1,0.023736,0.003279173066491,376.296,174.569,M1+E2,1.59,9,1.05,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
202.5,0.5,0.00645,0.0026379727064547,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
204.14,0.1,0.22704,0.0322560009920634,334.37,130.141,E2,,,0.553,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
204.98,0.1,0.16383,0.029339408651164,234.858,29.858,M1+E2,-0.12,7,2.13,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
206.08,0.05,0.25413,0.0336931580591668,329.856,123.793,E2,,,0.535,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
206.4,,0.00258,0.0025893628559937,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
210.62,0.05,1.2513,0.1397819015466594,334.37,123.793,E1,,,0.0805,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
212.7,0.04,0.07869,0.0112501111105624,342.654,130.141,M1+E2,-0.4,1,1.74,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
212.7,0.3,0.01935,0.0054173886698297,459.93,247.39,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
216.0,0.1,0.000258,0.000130862523283,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
218.9,0.05,0.10965,0.01392569208334,342.654,123.793,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
218.9,0.05,0.10965,0.01392569208334,280.182,61.424,M1,,,1.79,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
219.0,0.3,0.05031,0.0123772452508625,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
223.2,0.4,0.00516,0.0013629746879527,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
225.5,0.3,0.00903,0.0026924524136927,459.93,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
229.9,0.5,0.00387,0.0013315404612703,405.07,174.58,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
234.76,0.1,0.4515,0.0643801988192021,234.858,0.0,M1(+E2),-0.07,2,1.47,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
235.96,0.02,12.9,1.1298513176520175,286.087,50.128,E1,,,0.0615,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
246.12,0.1,0.012255,0.0013810988378823,376.296,130.141,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
248.1,0.1,0.02451,0.0055671985773816,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
249.6,0.5,0.00774,0.0026630809225406,424.12,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
250.15,0.05,0.008901,0.0018407634285806,280.182,29.858,M1,,,1.23,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
250.27,0.08,0.4515,0.0545888266955793,329.856,79.708,M1+E2,-2.1,4,0.45,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
252.5,0.05,0.11094,0.0181417198743669,376.296,123.793,M1,,,1.2,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
254.63,0.03,0.7095,0.1424824550602634,334.37,79.708,E1,,,0.0515,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
256.23,0.02,7.0047,0.6110714279034817,286.087,29.858,E2,,,0.253,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
260.6,0.2,0.00516,0.0013629746879527,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
262.87,0.05,0.10707,0.011969314934448,342.59,79.708,E1,,,0.0479,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
265.3,0.2,0.00516,0.0013629746879527,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
267.05,0.2,0.01032,0.0027259493759055,514.25,247.39,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-01-26,,
